#liczba obsluzonych zgloszen przez kanal 1
#czas	#liczbaZgloszen obsluzonych
15607.0	7878
15608.0	7879
15609.0	7879
15610.0	7880
15611.0	7880
15612.0	7881
15613.0	7881
15614.0	7882
15615.0	7882
15616.0	7883
15617.0	7883
15618.0	7884
15619.0	7884
15620.0	7885
15621.0	7885
15622.0	7886
15623.0	7886
15624.0	7887
15625.0	7887
15626.0	7888
15627.0	7888
15628.0	7889
15629.0	7889
15630.0	7890
15631.0	7890
15632.0	7891
15633.0	7891
15634.0	7892
15635.0	7892
15636.0	7893
15637.0	7893
15638.0	7894
15639.0	7894
15640.0	7895
15641.0	7895
15642.0	7896
15643.0	7896
15644.0	7897
15645.0	7897
15646.0	7898
15647.0	7898
15648.0	7899
15649.0	7899
15650.0	7900
15651.0	7900
15652.0	7901
15653.0	7901
15654.0	7902
15655.0	7902
15656.0	7903
15657.0	7903
15658.0	7904
15659.0	7904
15660.0	7905
15661.0	7905
15662.0	7906
15663.0	7906
15664.0	7907
15665.0	7907
15666.0	7908
15667.0	7908
15668.0	7909
15669.0	7909
15670.0	7910
15671.0	7910
15672.0	7911
15673.0	7911
15674.0	7912
15675.0	7912
15676.0	7913
15677.0	7913
15678.0	7914
15679.0	7914
15680.0	7915
15681.0	7915
15682.0	7916
15683.0	7916
15684.0	7917
15685.0	7917
15686.0	7918
15687.0	7918
15688.0	7919
15689.0	7919
15690.0	7920
15691.0	7920
15692.0	7921
15693.0	7921
15694.0	7922
15695.0	7922
15696.0	7923
15697.0	7923
15698.0	7924
15699.0	7924
15700.0	7925
15701.0	7925
15702.0	7926
15703.0	7926
15704.0	7927
15705.0	7927
15706.0	7928
15707.0	7928
15708.0	7929
15709.0	7929
15710.0	7930
15711.0	7930
15712.0	7931
15713.0	7931
15714.0	7932
15715.0	7932
15716.0	7933
15717.0	7933
15718.0	7934
15719.0	7934
15720.0	7935
15721.0	7935
15722.0	7936
15723.0	7936
15724.0	7937
15725.0	7937
15726.0	7938
15727.0	7938
15728.0	7939
15729.0	7939
15730.0	7940
15731.0	7940
15732.0	7941
15733.0	7941
15734.0	7942
15735.0	7942
15736.0	7943
15737.0	7943
15738.0	7944
15739.0	7944
15740.0	7945
15741.0	7945
15742.0	7946
15743.0	7946
15744.0	7947
15745.0	7947
15746.0	7948
15747.0	7948
15748.0	7949
15749.0	7949
15750.0	7950
15751.0	7950
15752.0	7951
15753.0	7951
15754.0	7952
15755.0	7952
15756.0	7953
15757.0	7953
15758.0	7954
15759.0	7954
15760.0	7955
15761.0	7955
15762.0	7956
15763.0	7956
15764.0	7957
15765.0	7957
15766.0	7958
15767.0	7958
15768.0	7959
15769.0	7959
15770.0	7960
15771.0	7960
15772.0	7961
15773.0	7961
15774.0	7962
15775.0	7962
15776.0	7963
15777.0	7963
15778.0	7964
15779.0	7964
15780.0	7965
15781.0	7965
15782.0	7966
15783.0	7966
15784.0	7967
15785.0	7967
15786.0	7968
15787.0	7968
15788.0	7969
15789.0	7969
15790.0	7970
15791.0	7970
15792.0	7971
15793.0	7971
15794.0	7972
15795.0	7972
15796.0	7973
15797.0	7973
15798.0	7974
15799.0	7974
15800.0	7975
15801.0	7975
15802.0	7976
15803.0	7976
15804.0	7977
15805.0	7977
15806.0	7978
15807.0	7978
15808.0	7979
15809.0	7979
15810.0	7980
15811.0	7980
15812.0	7981
15813.0	7981
15814.0	7982
15815.0	7982
15816.0	7983
15817.0	7983
15818.0	7984
15819.0	7984
15820.0	7985
15821.0	7985
15822.0	7986
15823.0	7986
15824.0	7987
15825.0	7987
15826.0	7988
15827.0	7988
15828.0	7989
15829.0	7989
15830.0	7990
15831.0	7990
15832.0	7991
15833.0	7991
15834.0	7992
15835.0	7992
15836.0	7993
15837.0	7993
15838.0	7994
15839.0	7994
15840.0	7995
15841.0	7995
15842.0	7996
15843.0	7996
15844.0	7997
15845.0	7997
15846.0	7998
15847.0	7998
15848.0	7999
15849.0	7999
15850.0	8000
15851.0	8000
15852.0	8001
15853.0	8001
15854.0	8002
15855.0	8002
15856.0	8003
15857.0	8003
15858.0	8004
15859.0	8004
15860.0	8005
15861.0	8005
15862.0	8006
15863.0	8006
15864.0	8007
15865.0	8007
15866.0	8008
15867.0	8008
15868.0	8009
15869.0	8009
15870.0	8010
15871.0	8010
15872.0	8011
15873.0	8011
15874.0	8012
15875.0	8012
15876.0	8013
15877.0	8013
15878.0	8014
15879.0	8014
15880.0	8015
15881.0	8015
15882.0	8016
15883.0	8016
15884.0	8017
15885.0	8017
15886.0	8018
15887.0	8018
15888.0	8019
15889.0	8019
15890.0	8020
15891.0	8020
15892.0	8021
15893.0	8021
15894.0	8022
15895.0	8022
15896.0	8023
15897.0	8023
15898.0	8024
15899.0	8024
15900.0	8025
15901.0	8025
15902.0	8026
15903.0	8026
15904.0	8027
15905.0	8027
15906.0	8028
15907.0	8028
15908.0	8029
15909.0	8029
15910.0	8030
15911.0	8030
15912.0	8031
15913.0	8031
15914.0	8032
15915.0	8032
15916.0	8033
15917.0	8033
15918.0	8034
15919.0	8034
15920.0	8035
15921.0	8035
15922.0	8036
15923.0	8036
15924.0	8037
15925.0	8037
15926.0	8038
15927.0	8038
15928.0	8039
15929.0	8039
15930.0	8040
15931.0	8040
15932.0	8041
15933.0	8041
15934.0	8042
15935.0	8042
15936.0	8043
15937.0	8043
15938.0	8044
15939.0	8044
15940.0	8045
15941.0	8045
15942.0	8046
15943.0	8046
15944.0	8047
15945.0	8047
15946.0	8048
15947.0	8048
15948.0	8049
15949.0	8049
15950.0	8050
15951.0	8050
15952.0	8051
15953.0	8051
15954.0	8052
15955.0	8052
15956.0	8053
15957.0	8053
15958.0	8054
15959.0	8054
15960.0	8055
15961.0	8055
15962.0	8056
15963.0	8056
15964.0	8057
15965.0	8057
15966.0	8058
15967.0	8058
15968.0	8059
15969.0	8059
15970.0	8060
15971.0	8060
15972.0	8061
15973.0	8061
15974.0	8062
15975.0	8062
15976.0	8063
15977.0	8063
15978.0	8064
15979.0	8064
15980.0	8065
15981.0	8065
15982.0	8066
15983.0	8066
15984.0	8067
15985.0	8067
15986.0	8068
15987.0	8068
15988.0	8069
15989.0	8069
15990.0	8070
15991.0	8070
15992.0	8071
15993.0	8071
15994.0	8072
15995.0	8072
15996.0	8073
15997.0	8073
15998.0	8074
15999.0	8074
16000.0	8075
16001.0	8075
16002.0	8076
16003.0	8076
16004.0	8077
16005.0	8078
16006.0	8078
16007.0	8078
16008.0	8079
16009.0	8080
16010.0	8080
16011.0	8081
16012.0	8081
16013.0	8082
16014.0	8082
16015.0	8083
16016.0	8083
16017.0	8084
16018.0	8084
16019.0	8085
16020.0	8085
16021.0	8086
16022.0	8086
16023.0	8087
16024.0	8087
16025.0	8088
16026.0	8088
16027.0	8089
16028.0	8089
16029.0	8090
16030.0	8090
16031.0	8090
16032.0	8091
16033.0	8092
16034.0	8092
16035.0	8093
16036.0	8093
16037.0	8094
16038.0	8094
16039.0	8095
16040.0	8095
16041.0	8096
16042.0	8096
16043.0	8097
16044.0	8097
16045.0	8098
16046.0	8098
16047.0	8099
16048.0	8099
16049.0	8100
16050.0	8100
16051.0	8101
16052.0	8101
16053.0	8102
16054.0	8102
16055.0	8103
16056.0	8103
16057.0	8104
16058.0	8104
16059.0	8105
16060.0	8105
16061.0	8106
16062.0	8106
16063.0	8107
16064.0	8107
16065.0	8108
16066.0	8108
16067.0	8109
16068.0	8109
16069.0	8110
16070.0	8110
16071.0	8111
16072.0	8111
16073.0	8112
16074.0	8112
16075.0	8113
16076.0	8113
16077.0	8114
16078.0	8114
16079.0	8115
16080.0	8115
16081.0	8116
16082.0	8116
16083.0	8117
16084.0	8117
16085.0	8118
16086.0	8118
16087.0	8119
16088.0	8119
16089.0	8120
16090.0	8120
16091.0	8121
16092.0	8121
16093.0	8122
16094.0	8122
16095.0	8123
16096.0	8123
16097.0	8124
16098.0	8124
16099.0	8125
16100.0	8125
16101.0	8126
16102.0	8126
16103.0	8127
16104.0	8127
16105.0	8128
16106.0	8128
16107.0	8129
16108.0	8129
16109.0	8130
16110.0	8130
16111.0	8131
16112.0	8131
16113.0	8132
16114.0	8132
16115.0	8133
16116.0	8133
16117.0	8134
16118.0	8134
16119.0	8135
16120.0	8135
16121.0	8136
16122.0	8136
16123.0	8137
16124.0	8137
16125.0	8138
16126.0	8138
16127.0	8139
16128.0	8139
16129.0	8140
16130.0	8140
16131.0	8141
16132.0	8141
16133.0	8142
16134.0	8142
16135.0	8143
16136.0	8143
16137.0	8144
16138.0	8144
16139.0	8145
16140.0	8145
16141.0	8146
16142.0	8146
16143.0	8147
16144.0	8147
16145.0	8148
16146.0	8148
16147.0	8149
16148.0	8149
16149.0	8150
16150.0	8150
16151.0	8151
16152.0	8151
16153.0	8152
16154.0	8152
16155.0	8153
16156.0	8153
16157.0	8154
16158.0	8154
16159.0	8155
16160.0	8155
16161.0	8156
16162.0	8156
16163.0	8157
16164.0	8157
16165.0	8158
16166.0	8158
16167.0	8159
16168.0	8159
16169.0	8160
16170.0	8160
16171.0	8161
16172.0	8161
16173.0	8162
16174.0	8162
16175.0	8163
16176.0	8163
16177.0	8163
16178.0	8164
16179.0	8165
16180.0	8165
16181.0	8166
16182.0	8166
16183.0	8167
16184.0	8167
16185.0	8168
16186.0	8169
16187.0	8169
16188.0	8170
16189.0	8170
16190.0	8171
16191.0	8171
16192.0	8172
16193.0	8172
16194.0	8173
16195.0	8173
16196.0	8174
16197.0	8174
16198.0	8175
16199.0	8175
16200.0	8176
16201.0	8176
16202.0	8177
16203.0	8177
16204.0	8178
16205.0	8178
16206.0	8179
16207.0	8179
16208.0	8180
16209.0	8180
16210.0	8181
16211.0	8181
16212.0	8182
16213.0	8182
16214.0	8183
16215.0	8183
16216.0	8184
16217.0	8184
16218.0	8185
16219.0	8185
16220.0	8186
16221.0	8186
16222.0	8187
16223.0	8187
16224.0	8188
16225.0	8188
16226.0	8189
16227.0	8189
16228.0	8190
16229.0	8190
16230.0	8191
16231.0	8191
16232.0	8192
16233.0	8192
16234.0	8193
16235.0	8193
16236.0	8194
16237.0	8194
16238.0	8195
16239.0	8195
16240.0	8196
16241.0	8196
16242.0	8197
16243.0	8197
16244.0	8198
16245.0	8198
16246.0	8199
16247.0	8199
16248.0	8200
16249.0	8200
16250.0	8201
16251.0	8201
16252.0	8202
16253.0	8202
16254.0	8203
16255.0	8203
16256.0	8204
16257.0	8204
16258.0	8205
16259.0	8205
16260.0	8206
16261.0	8206
16262.0	8207
16263.0	8207
16264.0	8208
16265.0	8208
16266.0	8209
16267.0	8209
16268.0	8210
16269.0	8210
16270.0	8211
16271.0	8211
16272.0	8212
16273.0	8212
16274.0	8213
16275.0	8213
16276.0	8214
16277.0	8214
16278.0	8215
16279.0	8215
16280.0	8216
16281.0	8216
16282.0	8217
16283.0	8217
16284.0	8218
16285.0	8218
16286.0	8219
16287.0	8219
16288.0	8220
16289.0	8220
16290.0	8221
16291.0	8221
16292.0	8222
16293.0	8222
16294.0	8223
16295.0	8223
16296.0	8224
16297.0	8224
16298.0	8225
16299.0	8225
16300.0	8226
16301.0	8226
16302.0	8227
16303.0	8227
16304.0	8228
16305.0	8228
16306.0	8229
16307.0	8229
16308.0	8230
16309.0	8230
16310.0	8231
16311.0	8231
16312.0	8232
16313.0	8232
16314.0	8233
16315.0	8233
16316.0	8233
16317.0	8234
16318.0	8235
16319.0	8235
16320.0	8236
16321.0	8236
16322.0	8237
16323.0	8237
16324.0	8238
16325.0	8238
16326.0	8239
16327.0	8239
16328.0	8240
16329.0	8240
16330.0	8241
16331.0	8241
16332.0	8242
16333.0	8242
16334.0	8243
16335.0	8243
16336.0	8244
16337.0	8244
16338.0	8245
16339.0	8245
16340.0	8246
16341.0	8246
16342.0	8247
16343.0	8247
16344.0	8248
16345.0	8248
16346.0	8249
16347.0	8249
16348.0	8250
16349.0	8250
16350.0	8251
16351.0	8251
16352.0	8252
16353.0	8252
16354.0	8253
16355.0	8253
16356.0	8254
16357.0	8254
16358.0	8255
16359.0	8255
16360.0	8255
16361.0	8256
16362.0	8257
16363.0	8257
16364.0	8258
16365.0	8258
16366.0	8259
16367.0	8259
16368.0	8260
16369.0	8260
16370.0	8261
16371.0	8261
16372.0	8262
16373.0	8262
16374.0	8263
16375.0	8263
16376.0	8264
16377.0	8264
16378.0	8265
16379.0	8265
16380.0	8266
16381.0	8266
16382.0	8267
16383.0	8267
16384.0	8268
16385.0	8268
16386.0	8269
16387.0	8269
16388.0	8270
16389.0	8270
16390.0	8271
16391.0	8271
16392.0	8272
16393.0	8272
16394.0	8273
16395.0	8273
16396.0	8274
16397.0	8274
16398.0	8275
16399.0	8275
16400.0	8276
16401.0	8276
16402.0	8277
16403.0	8277
16404.0	8278
16405.0	8278
16406.0	8279
16407.0	8279
16408.0	8280
16409.0	8280
16410.0	8281
16411.0	8281
16412.0	8282
16413.0	8282
16414.0	8283
16415.0	8283
16416.0	8284
16417.0	8284
16418.0	8285
16419.0	8285
16420.0	8286
16421.0	8286
16422.0	8287
16423.0	8287
16424.0	8288
16425.0	8288
16426.0	8289
16427.0	8289
16428.0	8290
16429.0	8290
16430.0	8291
16431.0	8291
16432.0	8292
16433.0	8292
16434.0	8293
16435.0	8293
16436.0	8294
16437.0	8294
16438.0	8295
16439.0	8295
16440.0	8296
16441.0	8296
16442.0	8297
16443.0	8297
16444.0	8298
16445.0	8298
16446.0	8299
16447.0	8299
16448.0	8300
16449.0	8300
16450.0	8301
16451.0	8301
16452.0	8302
16453.0	8302
16454.0	8303
16455.0	8303
16456.0	8304
16457.0	8304
16458.0	8305
16459.0	8305
16460.0	8306
16461.0	8306
16462.0	8307
16463.0	8307
16464.0	8308
16465.0	8308
16466.0	8309
16467.0	8309
16468.0	8310
16469.0	8310
16470.0	8311
16471.0	8311
16472.0	8312
16473.0	8312
16474.0	8313
16475.0	8313
16476.0	8314
16477.0	8314
16478.0	8315
16479.0	8315
16480.0	8316
16481.0	8316
16482.0	8317
16483.0	8317
16484.0	8318
16485.0	8318
16486.0	8319
16487.0	8319
16488.0	8320
16489.0	8320
16490.0	8321
16491.0	8321
16492.0	8322
16493.0	8322
16494.0	8323
16495.0	8323
16496.0	8324
16497.0	8324
16498.0	8325
16499.0	8325
16500.0	8326
16501.0	8326
16502.0	8327
16503.0	8327
16504.0	8328
16505.0	8328
16506.0	8329
16507.0	8329
16508.0	8330
16509.0	8330
16510.0	8331
16511.0	8331
16512.0	8332
16513.0	8332
16514.0	8333
16515.0	8333
16516.0	8334
16517.0	8334
16518.0	8335
16519.0	8335
16520.0	8335
16521.0	8336
16522.0	8337
16523.0	8337
16524.0	8338
16525.0	8338
16526.0	8339
16527.0	8339
16528.0	8340
16529.0	8340
16530.0	8341
16531.0	8341
16532.0	8342
16533.0	8342
16534.0	8343
16535.0	8343
16536.0	8344
16537.0	8344
16538.0	8345
16539.0	8345
16540.0	8346
16541.0	8346
16542.0	8347
16543.0	8347
16544.0	8348
16545.0	8348
16546.0	8349
16547.0	8349
16548.0	8350
16549.0	8350
16550.0	8351
16551.0	8351
16552.0	8352
16553.0	8352
16554.0	8353
16555.0	8353
16556.0	8354
16557.0	8354
16558.0	8355
16559.0	8355
16560.0	8356
16561.0	8356
16562.0	8357
16563.0	8357
16564.0	8357
16565.0	8358
16566.0	8359
16567.0	8359
16568.0	8360
16569.0	8360
16570.0	8361
16571.0	8361
16572.0	8362
16573.0	8362
16574.0	8363
16575.0	8363
16576.0	8364
16577.0	8364
16578.0	8365
16579.0	8365
16580.0	8366
16581.0	8366
16582.0	8367
16583.0	8367
16584.0	8368
16585.0	8368
16586.0	8369
16587.0	8369
16588.0	8369
16589.0	8370
16590.0	8371
16591.0	8371
16592.0	8372
16593.0	8372
16594.0	8373
16595.0	8373
16596.0	8374
16597.0	8374
16598.0	8375
16599.0	8375
16600.0	8376
16601.0	8376
16602.0	8377
16603.0	8377
16604.0	8378
16605.0	8378
16606.0	8379
16607.0	8379
16608.0	8380
16609.0	8380
16610.0	8381
16611.0	8381
16612.0	8382
16613.0	8382
16614.0	8383
16615.0	8383
16616.0	8384
16617.0	8384
16618.0	8385
16619.0	8385
16620.0	8386
16621.0	8386
16622.0	8387
16623.0	8387
16624.0	8388
16625.0	8388
16626.0	8389
16627.0	8389
16628.0	8390
16629.0	8390
16630.0	8391
16631.0	8391
16632.0	8392
16633.0	8392
16634.0	8393
16635.0	8393
16636.0	8394
16637.0	8394
16638.0	8395
16639.0	8395
16640.0	8396
16641.0	8396
16642.0	8397
16643.0	8397
16644.0	8398
16645.0	8398
16646.0	8399
16647.0	8399
16648.0	8400
16649.0	8400
16650.0	8401
16651.0	8401
16652.0	8402
16653.0	8402
16654.0	8403
16655.0	8403
16656.0	8404
16657.0	8404
16658.0	8405
16659.0	8405
16660.0	8406
16661.0	8406
16662.0	8407
16663.0	8407
16664.0	8408
16665.0	8408
16666.0	8409
16667.0	8409
16668.0	8410
16669.0	8410
16670.0	8411
16671.0	8411
16672.0	8412
16673.0	8412
16674.0	8413
16675.0	8413
16676.0	8414
16677.0	8414
16678.0	8415
16679.0	8415
16680.0	8416
16681.0	8416
16682.0	8417
16683.0	8417
16684.0	8418
16685.0	8418
16686.0	8419
16687.0	8419
16688.0	8420
16689.0	8420
16690.0	8421
16691.0	8421
16692.0	8422
16693.0	8422
16694.0	8423
16695.0	8423
16696.0	8424
16697.0	8424
16698.0	8425
16699.0	8425
16700.0	8426
16701.0	8426
16702.0	8427
16703.0	8427
16704.0	8428
16705.0	8428
16706.0	8429
16707.0	8429
16708.0	8430
16709.0	8431
16710.0	8431
16711.0	8432
16712.0	8432
16713.0	8433
16714.0	8433
16715.0	8434
16716.0	8434
16717.0	8435
16718.0	8435
16719.0	8436
16720.0	8436
16721.0	8437
16722.0	8437
16723.0	8438
16724.0	8438
16725.0	8439
16726.0	8439
16727.0	8440
16728.0	8440
16729.0	8441
16730.0	8441
16731.0	8442
16732.0	8442
16733.0	8443
16734.0	8443
16735.0	8444
16736.0	8444
16737.0	8445
16738.0	8445
16739.0	8446
16740.0	8446
16741.0	8447
16742.0	8447
16743.0	8448
16744.0	8448
16745.0	8449
16746.0	8449
16747.0	8450
16748.0	8450
16749.0	8451
16750.0	8451
16751.0	8452
16752.0	8452
16753.0	8453
16754.0	8453
16755.0	8454
16756.0	8454
16757.0	8455
16758.0	8455
16759.0	8456
16760.0	8456
16761.0	8457
16762.0	8457
16763.0	8458
16764.0	8458
16765.0	8459
16766.0	8459
16767.0	8460
16768.0	8461
16769.0	8461
16770.0	8462
16771.0	8462
16772.0	8463
16773.0	8463
16774.0	8464
16775.0	8464
16776.0	8465
16777.0	8465
16778.0	8466
16779.0	8466
16780.0	8467
16781.0	8467
16782.0	8468
16783.0	8468
16784.0	8469
16785.0	8469
16786.0	8470
16787.0	8470
16788.0	8471
16789.0	8471
16790.0	8472
16791.0	8472
16792.0	8473
16793.0	8473
16794.0	8474
16795.0	8474
16796.0	8475
16797.0	8475
16798.0	8476
16799.0	8476
16800.0	8477
16801.0	8477
16802.0	8478
16803.0	8478
16804.0	8479
16805.0	8479
16806.0	8480
16807.0	8480
16808.0	8481
16809.0	8481
16810.0	8482
16811.0	8482
16812.0	8483
16813.0	8483
16814.0	8484
16815.0	8484
16816.0	8485
16817.0	8485
16818.0	8486
16819.0	8486
16820.0	8487
16821.0	8487
16822.0	8488
16823.0	8488
16824.0	8489
16825.0	8489
16826.0	8490
16827.0	8490
16828.0	8491
16829.0	8491
16830.0	8492
16831.0	8492
16832.0	8493
16833.0	8493
16834.0	8494
16835.0	8494
16836.0	8495
16837.0	8495
16838.0	8496
16839.0	8496
16840.0	8497
16841.0	8497
16842.0	8498
16843.0	8498
16844.0	8499
16845.0	8499
16846.0	8500
16847.0	8500
16848.0	8501
16849.0	8501
16850.0	8502
16851.0	8502
16852.0	8503
16853.0	8503
16854.0	8504
16855.0	8504
16856.0	8505
16857.0	8505
16858.0	8505
16859.0	8506
16860.0	8507
16861.0	8507
16862.0	8508
16863.0	8508
16864.0	8509
16865.0	8509
16866.0	8510
16867.0	8511
16868.0	8511
16869.0	8512
16870.0	8512
16871.0	8513
16872.0	8513
16873.0	8514
16874.0	8514
16875.0	8515
16876.0	8515
16877.0	8516
16878.0	8516
16879.0	8517
16880.0	8517
16881.0	8518
16882.0	8519
16883.0	8519
16884.0	8520
16885.0	8520
16886.0	8521
16887.0	8521
16888.0	8522
16889.0	8522
16890.0	8523
16891.0	8523
16892.0	8524
16893.0	8524
16894.0	8525
16895.0	8525
16896.0	8526
16897.0	8526
16898.0	8527
16899.0	8527
16900.0	8528
16901.0	8528
16902.0	8529
16903.0	8529
16904.0	8530
16905.0	8530
16906.0	8531
16907.0	8531
16908.0	8532
16909.0	8532
16910.0	8533
16911.0	8533
16912.0	8534
16913.0	8534
16914.0	8535
16915.0	8535
16916.0	8536
16917.0	8536
16918.0	8537
16919.0	8537
16920.0	8538
16921.0	8538
16922.0	8539
16923.0	8539
16924.0	8540
16925.0	8540
16926.0	8541
16927.0	8541
16928.0	8542
16929.0	8542
16930.0	8543
16931.0	8543
16932.0	8544
16933.0	8544
16934.0	8545
16935.0	8545
16936.0	8546
16937.0	8546
16938.0	8547
16939.0	8547
16940.0	8548
16941.0	8548
16942.0	8549
16943.0	8549
16944.0	8550
16945.0	8550
16946.0	8551
16947.0	8552
16948.0	8552
16949.0	8553
16950.0	8553
16951.0	8554
16952.0	8554
16953.0	8555
16954.0	8555
16955.0	8556
16956.0	8556
16957.0	8557
16958.0	8557
16959.0	8558
16960.0	8558
16961.0	8559
16962.0	8559
16963.0	8560
16964.0	8560
16965.0	8561
16966.0	8561
16967.0	8562
16968.0	8562
16969.0	8563
16970.0	8563
16971.0	8564
16972.0	8564
16973.0	8565
16974.0	8565
16975.0	8566
16976.0	8566
16977.0	8567
16978.0	8567
16979.0	8568
16980.0	8568
16981.0	8569
16982.0	8569
16983.0	8570
16984.0	8570
16985.0	8571
16986.0	8571
16987.0	8572
16988.0	8572
16989.0	8573
16990.0	8573
16991.0	8574
16992.0	8574
16993.0	8575
16994.0	8575
16995.0	8576
16996.0	8576
16997.0	8577
16998.0	8577
16999.0	8578
17000.0	8578
17001.0	8579
17002.0	8579
17003.0	8580
17004.0	8580
17005.0	8581
17006.0	8581
17007.0	8582
17008.0	8582
17009.0	8583
17010.0	8583
17011.0	8584
17012.0	8584
17013.0	8585
17014.0	8585
17015.0	8586
17016.0	8586
17017.0	8587
17018.0	8587
17019.0	8588
17020.0	8588
17021.0	8589
17022.0	8589
17023.0	8590
17024.0	8590
17025.0	8591
17026.0	8591
17027.0	8592
17028.0	8592
17029.0	8593
17030.0	8593
17031.0	8594
17032.0	8594
17033.0	8595
17034.0	8595
17035.0	8596
17036.0	8596
17037.0	8597
17038.0	8597
17039.0	8598
17040.0	8598
17041.0	8599
17042.0	8599
17043.0	8600
17044.0	8600
17045.0	8600
17046.0	8601
17047.0	8602
17048.0	8602
17049.0	8603
17050.0	8603
17051.0	8604
17052.0	8604
17053.0	8605
17054.0	8605
17055.0	8606
17056.0	8606
17057.0	8607
17058.0	8607
17059.0	8608
17060.0	8608
17061.0	8609
17062.0	8609
17063.0	8610
17064.0	8610
17065.0	8611
17066.0	8611
17067.0	8612
17068.0	8612
17069.0	8612
17070.0	8613
17071.0	8614
17072.0	8614
17073.0	8615
17074.0	8615
17075.0	8616
17076.0	8616
17077.0	8617
17078.0	8617
17079.0	8618
17080.0	8618
17081.0	8619
17082.0	8619
17083.0	8620
17084.0	8620
17085.0	8621
17086.0	8621
17087.0	8622
17088.0	8622
17089.0	8623
17090.0	8623
17091.0	8624
17092.0	8624
17093.0	8625
17094.0	8625
17095.0	8626
17096.0	8626
17097.0	8627
17098.0	8627
17099.0	8628
17100.0	8628
17101.0	8629
17102.0	8629
17103.0	8630
17104.0	8630
17105.0	8631
17106.0	8631
17107.0	8632
17108.0	8632
17109.0	8633
17110.0	8633
17111.0	8634
17112.0	8634
17113.0	8635
17114.0	8635
17115.0	8636
17116.0	8636
17117.0	8637
17118.0	8638
17119.0	8638
17120.0	8639
17121.0	8640
17122.0	8640
17123.0	8641
17124.0	8641
17125.0	8642
17126.0	8642
17127.0	8643
17128.0	8643
17129.0	8644
17130.0	8644
17131.0	8645
17132.0	8645
17133.0	8646
17134.0	8646
17135.0	8647
17136.0	8647
17137.0	8648
17138.0	8648
17139.0	8649
17140.0	8649
17141.0	8650
17142.0	8650
17143.0	8651
17144.0	8652
17145.0	8652
17146.0	8653
17147.0	8653
17148.0	8654
17149.0	8654
17150.0	8655
17151.0	8655
17152.0	8656
17153.0	8656
17154.0	8657
17155.0	8657
17156.0	8658
17157.0	8658
17158.0	8659
17159.0	8659
17160.0	8660
17161.0	8660
17162.0	8661
17163.0	8661
17164.0	8662
17165.0	8662
17166.0	8663
17167.0	8663
17168.0	8664
17169.0	8664
17170.0	8665
17171.0	8665
17172.0	8666
17173.0	8666
17174.0	8667
17175.0	8667
17176.0	8668
17177.0	8668
17178.0	8669
17179.0	8669
17180.0	8670
17181.0	8670
17182.0	8671
17183.0	8671
17184.0	8672
17185.0	8672
17186.0	8673
17187.0	8673
17188.0	8674
17189.0	8674
17190.0	8675
17191.0	8675
17192.0	8676
17193.0	8676
17194.0	8677
17195.0	8677
17196.0	8678
17197.0	8678
17198.0	8679
17199.0	8680
17200.0	8680
17201.0	8681
17202.0	8681
17203.0	8682
17204.0	8682
17205.0	8683
17206.0	8683
17207.0	8684
17208.0	8684
17209.0	8685
17210.0	8685
17211.0	8686
17212.0	8686
17213.0	8687
17214.0	8687
17215.0	8688
17216.0	8688
17217.0	8689
17218.0	8689
17219.0	8690
17220.0	8690
17221.0	8691
17222.0	8691
17223.0	8692
17224.0	8692
17225.0	8693
17226.0	8693
17227.0	8694
17228.0	8694
17229.0	8695
17230.0	8695
17231.0	8696
17232.0	8696
17233.0	8697
17234.0	8697
17235.0	8698
17236.0	8698
17237.0	8699
17238.0	8699
17239.0	8700
17240.0	8700
17241.0	8701
17242.0	8701
17243.0	8702
17244.0	8702
17245.0	8703
17246.0	8703
17247.0	8704
17248.0	8704
17249.0	8705
17250.0	8705
17251.0	8706
17252.0	8706
17253.0	8707
17254.0	8707
17255.0	8708
17256.0	8708
17257.0	8709
17258.0	8709
17259.0	8710
17260.0	8710
17261.0	8711
17262.0	8711
17263.0	8712
17264.0	8712
17265.0	8713
17266.0	8713
17267.0	8714
17268.0	8714
17269.0	8715
17270.0	8715
17271.0	8716
17272.0	8716
17273.0	8717
17274.0	8717
17275.0	8718
17276.0	8718
17277.0	8719
17278.0	8719
17279.0	8720
17280.0	8720
17281.0	8721
17282.0	8721
17283.0	8722
17284.0	8722
17285.0	8723
17286.0	8723
17287.0	8724
17288.0	8724
17289.0	8725
17290.0	8725
17291.0	8726
17292.0	8726
17293.0	8727
17294.0	8727
17295.0	8728
17296.0	8728
17297.0	8729
17298.0	8729
17299.0	8730
17300.0	8730
17301.0	8731
17302.0	8731
17303.0	8732
17304.0	8732
17305.0	8733
17306.0	8733
17307.0	8734
17308.0	8734
17309.0	8735
17310.0	8735
17311.0	8736
17312.0	8736
17313.0	8737
17314.0	8737
17315.0	8738
17316.0	8738
17317.0	8739
17318.0	8739
17319.0	8740
17320.0	8740
17321.0	8741
17322.0	8741
17323.0	8742
17324.0	8742
17325.0	8743
17326.0	8743
17327.0	8744
17328.0	8744
17329.0	8745
17330.0	8745
17331.0	8746
17332.0	8746
17333.0	8747
17334.0	8747
17335.0	8748
17336.0	8748
17337.0	8749
17338.0	8749
17339.0	8749
17340.0	8750
17341.0	8751
17342.0	8751
17343.0	8752
17344.0	8752
17345.0	8753
17346.0	8753
17347.0	8754
17348.0	8754
17349.0	8755
17350.0	8755
